Seconds,Engine Speed - (G28),Injection Timing,Mass Air Flow - Sensor (G70),Throttle Valve Angle,Ignition - Timing Angle,Vehicle Speed,Boost Pressure - (actual),,,,,
19.42,1160,1.53,7.44,7.1,17.3,3,920,0
19.61,1160,1.79,8.19,7.1,15.8,3,920,0
19.79,1160,1.79,7.69,7.1,12.8,3,920,0
19.99,1160,1.53,7.47,7.1,13.5,4,920,0
20.18,1160,1.53,7.22,7.1,12.8,4,920,0
20.37,1120,1.53,7.22,6.7,13.5,5,920,0
20.57,1120,1.53,7.17,6.3,14.3,5,920,0
20.76,1120,1.53,7.44,6.7,22.5,5,920,0
20.95,1120,1.28,6.61,6.7,16.5,6,920,0
21.15,1160,1.02,6.06,5.5,5.3,6,920,0
21.34,1000,0.77,2.56,2.4,-12,6,920,0
21.54,920,0.77,3.53,3.5,8.3,6,920,0
21.73,840,1.02,3.72,3.9,9,7,920,0
21.92,800,1.02,3.58,3.5,7.5,7,920,0
22.12,800,1.02,3.56,3.5,12.8,7,920,0
22.31,760,1.28,4,3.9,18.8,7,920,0
22.5,760,1.28,4.28,4.3,18,7,910,0
22.7,800,1.28,4.31,4.3,12,7,910,0
22.89,800,1.28,4.08,4.3,0.8,6,910,0
23.07,800,1.28,4.06,3.9,1.5,6,910,0
23.28,840,1.28,4,3.9,1.5,6,910,0
23.46,840,1.28,4.06,3.9,2.3,5,910,0
23.67,800,1.28,4,3.9,2.3,4,910,0
23.86,840,1.28,4.08,3.9,3,3,910,0
24.04,840,1.28,4.39,4.3,1.5,2,910,0
24.25,840,1.28,4.31,4.3,-1.5,1,910,0
24.43,840,1.28,4.28,4.3,-2.3,0,910,0
24.62,840,1.28,4.17,3.9,-1.5,0,910,0
24.82,840,1.79,4.81,3.9,-1.5,0,910,0
25.01,960,2.55,12.92,9.4,4.5,0,900,0
25.2,1080,1.79,7.83,8.6,-9,0,910,0
25.42,1120,1.79,9.06,7.8,6,0,910,0
25.6,1080,2.04,8.81,8.2,12,0,920,0
25.81,1040,2.29,9.94,8.6,17.3,0,920,0
26.01,1080,2.55,11.08,10.2,15.8,0,920,0
26.2,1160,2.55,11.36,11.8,12,0,920,0
26.42,1160,2.29,11.11,11,6.8,1,920,0
26.62,1160,2.29,10.78,11,8.3,1,930,0
26.83,1120,2.29,10.5,10.2,9,2,930,0
27.02,1120,2.29,10.06,9.8,11.3,3,930,0
27.21,1120,2.55,10.36,9.8,15.8,4,930,0
27.42,1120,2.29,11,10.2,15,5,940,0
27.61,1120,2.29,9.5,9.8,6.8,6,940,0
27.79,1080,2.29,9.31,9,6.8,7,940,0
28.01,1160,1.79,6.53,7.1,-1.5,7,950,0
28.2,1080,0.77,2.28,2,-12.8,8,950,0
28.38,960,1.02,3.44,3.5,3.8,8,940,0
28.61,920,1.02,3.78,3.9,9,8,930,0
28.79,880,1.02,3.69,3.9,3,8,930,0
29,840,1.02,3.81,3.9,3.8,8,920,0
29.2,840,1.02,3.56,3.5,4.5,8,920,0
29.38,800,1.28,3.72,3.5,6,8,920,0
29.59,800,1.28,3.72,3.5,6,8,920,0
29.78,800,1.02,3.92,3.5,6.8,8,920,0
29.97,800,1.28,4.22,3.5,6.8,8,920,0
30.17,800,1.28,3.83,3.9,3.8,9,920,0
30.35,800,1.28,3.86,3.9,5.3,9,920,0
30.54,800,1.28,3.89,3.9,4.5,9,910,0
30.75,800,1.02,3.97,3.9,4.5,9,910,0
30.93,800,1.02,3.75,3.9,4.5,10,910,0
31.14,800,1.02,3.78,3.9,5.3,10,910,0
31.33,800,1.02,3.89,3.9,4.5,10,910,0
31.51,800,1.02,3.89,3.9,4.5,11,910,0
31.72,800,1.02,3.78,3.9,4.5,11,910,0
31.9,800,1.02,3.94,3.9,5.3,11,910,0
32.08,800,1.02,3.97,3.9,5.3,11,910,0
32.29,800,1.02,3.92,3.9,3.8,10,910,0
32.48,800,1.02,3.72,3.9,4.5,10,910,0
32.67,800,1.02,3.97,3.9,6,10,910,0
32.87,800,1.02,3.94,3.9,5.3,9,910,0
33.06,800,1.02,4,3.9,6.8,9,910,0
33.26,800,1.02,3.78,3.9,6,8,910,0
33.45,800,1.02,4.19,3.9,9.8,8,910,0
33.64,800,1.02,4.22,4.3,7.5,8,910,0
33.85,800,1.02,4.31,4.3,2.3,7,910,0
34.06,800,1.02,4.17,3.9,2.3,7,910,0
34.25,800,1.28,4.11,3.9,3.8,7,910,0
34.46,800,1.28,4.11,3.9,3.8,7,910,0
34.65,800,1.28,4.11,3.9,4.5,6,910,0
34.86,800,1.28,4.14,3.9,3.8,6,910,0
35.05,800,1.28,4.03,3.9,3.8,6,910,0
35.23,840,1.28,4.11,3.9,3.8,5,910,0
35.43,840,1.28,3.86,3.9,4.5,5,910,0
35.62,840,1.28,4.03,3.9,4.5,4,910,0
35.81,840,1.28,4.44,4.3,4.5,4,910,0
36.01,840,1.28,4.5,4.3,0.8,4,910,0
36.2,840,1.28,4.36,4.3,-3,4,910,0
36.38,840,1.28,4.31,4.3,-3.8,4,910,0
36.59,840,1.53,4.31,4.3,-2.3,4,910,0
36.78,880,1.53,6.64,7.5,5.3,4,910,0
36.98,1000,1.53,6.08,5.9,6.8,4,910,0
37.17,1040,1.28,5.53,5.5,5.3,5,910,0
37.36,1080,1.28,5.5,5.1,13.5,5,910,0
37.56,1040,1.28,5.39,5.1,21,5,910,0
37.76,1000,1.28,5.44,5.1,21,5,910,0
37.94,920,1.28,5.42,5.1,21,5,910,0
38.15,840,1.79,5.78,5.5,21,5,910,0
38.37,800,2.29,7.14,6.3,21,6,910,0
38.58,800,2.29,8.33,7.5,19.5,6,910,0
38.78,960,2.04,8.64,9.4,14.3,6,910,0
38.96,1000,2.04,8.19,8.6,0.8,7,920,0
39.17,1040,1.79,8.44,7.8,8.3,7,920,0
39.35,1040,1.79,8,7.5,15,7,920,0
39.55,1000,1.79,7.89,7.5,17.3,8,920,0
39.75,1080,2.04,8.06,7.5,18,8,930,0
39.94,1080,2.04,8.42,7.5,18.8,9,930,0
40.13,1160,1.79,9.06,7.8,21.8,9,930,0
40.34,1200,2.04,10.19,9,21,9,930,0
40.53,1280,2.04,10.67,9.4,20.3,10,930,0
